id,recommended_id
697700.0,"[723790.0, 615180.0, 608830.0, 616410.0, 679230.0]"
691510.0,"[678770.0, 576612.0, 531810.0, 655340.0, 737350.0]"
692710.0,"[399840.0, 524340.0, 366620.0, 587800.0, 423368.0]"
689030.0,"[683160.0, 416110.0, 311120.0, 406730.0, 295196.0]"
602930.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
652491.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
637724.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
637725.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
637726.0,"[545590.0, 401621.0, 768560.0, 536760.0, 587880.0]"
637728.0,"[310850.0, 464960.0, 463810.0, 430313.0, 413500.0]"
639310.0,"[237930.0, 70900.0, 437701.0, 43011.0, 303251.0]"
407530.0,"[467500.0, 406940.0, 715340.0, 285440.0, 730120.0]"
690080.0,"[663140.0, 447170.0, 466860.0, 535130.0, 537158.0]"
618200.0,"[683010.0, 673770.0, 708173.0, 708250.0, 539750.0]"
663140.0,"[690080.0, 738260.0, 335450.0, 355970.0, 258374.0]"
703160.0,"[733990.0, 703160.0, 499500.0, 690280.0, 754070.0]"
703560.0,"[625790.0, 614760.0, 237740.0, 590213.0, 494170.0]"
676770.0,"[440340.0, 510790.0, 431460.0, 432540.0, 665550.0]"
267789.0,"[490380.0, 735280.0, 374810.0, 692290.0, 366000.0]"
672690.0,"[303910.0, 695820.0, 295434.0, 333772.0, 333773.0]"
596970.0,"[278810.0, 406520.0, 435030.0, 351280.0, 316890.0]"
688260.0,"[688260.0, 356370.0, 620326.0, 537980.0, 717840.0]"
680890.0,"[745790.0, 637802.0, 637801.0, 699770.0, 644930.0]"
654740.0,"[663420.0, 408410.0, 686500.0, 773280.0, 711733.0]"
700680.0,"[745790.0, 637802.0, 637801.0, 699770.0, 644930.0]"
700670.0,"[745790.0, 637802.0, 637801.0, 699770.0, 644930.0]"
700710.0,"[528180.0, 628750.0, 495620.0, 623940.0, 704930.0]"
700690.0,"[403040.0, 461230.0, 404810.0, 426920.0, 541900.0]"
613210.0,"[640380.0, 560510.0, 607550.0, 679230.0, 696370.0]"
621920.0,"[760970.0, 697950.0, 370620.0, 524173.0, 401350.0]"
673750.0,"[729850.0, 673750.0, 681800.0, 696370.0, 679230.0]"
693641.0,"[424840.0, 509200.0, 699470.0, 395560.0, 580300.0]"
693617.0,"[693614.0, 561631.0, 537150.0, 594184.0, 422190.0]"
693614.0,"[693614.0, 561631.0, 537150.0, 594184.0, 422190.0]"
693630.0,"[512600.0, 581600.0, 464040.0, 502940.0, 587690.0]"
693608.0,"[379610.0, 517450.0, 413030.0, 493610.0, 499520.0]"
536660.0,"[693621.0, 478301.0, 329000.0, 466030.0, 360280.0]"
693621.0,"[693621.0, 478301.0, 329000.0, 466030.0, 360280.0]"
693636.0,"[527280.0, 618840.0, 549113.0, 444090.0, 517370.0]"
693610.0,"[693610.0, 621080.0, 391290.0, 635370.0, 373670.0]"
693627.0,"[637761.0, 626546.0, 650240.0, 711080.0, 766448.0]"
702800.0,"[702800.0, 637710.0, 637795.0, 402940.0, 359410.0]"
693590.0,"[701980.0, 693590.0, 693510.0, 654900.0, 594540.0]"
693623.0,"[719330.0, 693623.0, 750450.0, 698354.0, 393010.0]"
693619.0,"[648650.0, 549390.0, 606321.0, 388970.0, 362500.0]"
693634.0,"[501050.0, 677650.0, 643120.0, 565351.0, 692140.0]"
682020.0,"[759280.0, 637736.0, 732710.0, 349510.0, 618663.0]"
594540.0,"[701980.0, 693590.0, 693510.0, 654900.0, 594540.0]"
367080.0,"[604650.0, 460210.0, 257310.0, 495950.0, 496435.0]"
692950.0,"[721143.0, 721142.0, 721141.0, 721133.0, 570120.0]"
471700.0,"[468724.0, 553660.0, 215280.0, 759330.0, 595320.0]"
698390.0,"[420690.0, 488380.0, 654980.0, 286660.0, 417430.0]"
454910.0,"[454910.0, 642080.0, 764000.0, 754550.0, 578010.0]"
692110.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
653190.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
591981.0,"[590630.0, 741930.0, 669150.0, 480480.0, 661830.0]"
701320.0,"[710860.0, 630917.0, 679660.0, 260471.0, 359930.0]"
619310.0,"[507360.0, 694790.0, 591987.0, 589650.0, 632510.0]"
668850.0,"[721420.0, 752830.0, 512315.0, 389720.0, 342846.0]"
431700.0,"[338810.0, 431700.0, 756140.0, 719640.0, 759500.0]"
668200.0,"[200620.0, 491160.0, 707080.0, 722710.0, 426450.0]"
625430.0,"[711739.0, 713570.0, 717960.0, 767230.0, 346360.0]"
666790.0,"[551500.0, 684610.0, 446060.0, 646280.0, 510220.0]"
591390.0,"[477910.0, 709590.0, 732980.0, 418640.0, 582280.0]"
698300.0,"[399900.0, 477310.0, 395350.0, 437560.0, 496590.0]"
698930.0,"[735860.0, 734930.0, 683020.0, 666860.0, 625220.0]"
705720.0,"[685870.0, 739160.0, 381990.0, 673630.0, 16810.0]"
704180.0,"[353850.0, 440650.0, 602814.0, 656600.0, 723960.0]"
697940.0,"[704610.0, 622690.0, 556470.0, 575650.0, 624270.0]"
673190.0,"[519440.0, 612380.0, 33520.0, 393920.0, 404110.0]"
698359.0,"[648301.0, 434610.0, 566430.0, 531550.0, 436639.0]"
673620.0,"[457890.0, 675830.0, 727500.0, 684490.0, 692660.0]"
698358.0,"[526880.0, 356130.0, 450099.0, 435960.0, 658660.0]"
646740.0,"[665170.0, 637753.0, 686870.0, 678740.0, 480550.0]"
704680.0,"[465760.0, 681070.0, 426700.0, 521110.0, 434041.0]"
637732.0,"[343462.0, 477160.0, 509636.0, 571610.0, 433390.0]"
674670.0,"[436583.0, 731320.0, 614340.0, 413990.0, 432790.0]"
646140.0,"[700400.0, 570980.0, 446000.0, 596400.0, 667370.0]"
654750.0,"[284460.0, 511810.0, 395290.0, 513100.0, 578200.0]"
633980.0,"[633980.0, 583810.0, 755200.0, 639701.0, 604640.0]"
707690.0,"[758640.0, 590246.0, 328220.0, 334840.0, 341500.0]"
705390.0,"[333800.0, 737990.0, 377730.0, 362100.0, 675460.0]"
704210.0,"[704210.0, 717530.0, 410830.0, 744840.0, 686090.0]"
699750.0,"[729580.0, 422580.0, 752630.0, 694620.0, 523220.0]"
656590.0,"[656590.0, 744930.0, 434360.0, 706650.0, 721720.0]"
434360.0,"[656590.0, 744930.0, 434360.0, 706650.0, 721720.0]"
706650.0,"[656590.0, 744930.0, 434360.0, 706650.0, 721720.0]"
709130.0,"[656590.0, 744930.0, 434360.0, 706650.0, 721720.0]"
706580.0,"[656590.0, 744930.0, 434360.0, 706650.0, 721720.0]"
647720.0,"[656590.0, 744930.0, 434360.0, 706650.0, 721720.0]"
710050.0,"[517751.0, 317330.0, 518080.0, 260472.0, 518240.0]"
698880.0,"[698880.0, 586560.0, 563390.0, 556720.0, 496438.0]"
647330.0,"[698224.0, 439350.0, 707720.0, 618690.0, 684930.0]"
574160.0,"[662970.0, 696300.0, 736930.0, 637817.0, 280640.0]"
662970.0,"[662970.0, 696300.0, 736930.0, 637817.0, 280640.0]"
696300.0,"[662970.0, 696300.0, 736930.0, 637817.0, 280640.0]"
702414.0,"[586750.0, 390394.0, 729980.0, 291410.0, 393330.0]"
538260.0,"[538260.0, 696300.0, 637817.0, 736930.0, 574160.0]"
702413.0,"[436583.0, 674670.0, 608150.0, 674440.0, 486460.0]"
654174.0,"[575300.0, 505270.0, 563750.0, 566200.0, 602780.0]"
703530.0,"[488210.0, 703530.0, 710060.0, 682600.0, 466550.0]"
668230.0,"[677993.0, 669320.0, 637790.0, 487220.0, 763400.0]"
696560.0,"[369770.0, 259940.0, 732710.0, 573543.0, 354230.0]"
691500.0,"[423370.0, 369828.0, 569410.0, 640401.0, 372380.0]"
562378.0,"[543610.0, 704620.0, 689080.0, 549180.0, 696370.0]"
636501.0,"[366440.0, 542400.0, 608590.0, 605490.0, 468330.0]"
542400.0,"[366440.0, 468330.0, 636501.0, 440660.0, 714332.0]"
675140.0,"[520360.0, 675140.0, 485660.0, 676110.0, 601700.0]"
643870.0,"[504070.0, 424040.0, 706180.0, 712630.0, 716650.0]"
700880.0,"[237950.0, 410750.0, 690000.0, 500280.0, 551150.0]"
565390.0,"[689050.0, 732280.0, 381050.0, 629310.0, 623870.0]"
700400.0,"[570980.0, 446000.0, 596400.0, 667370.0, 646140.0]"
598500.0,"[598500.0, 509693.0, 335120.0, 258180.0, 373200.0]"
662560.0,"[572030.0, 527230.0, 507670.0, 533480.0, 563560.0]"
669580.0,"[459220.0, 607040.0, 346070.0, 340810.0, 285740.0]"
677680.0,"[200620.0, 491160.0, 707080.0, 722710.0, 426450.0]"
688110.0,"[406073.0, 327030.0, 719000.0, 549113.0, 523506.0]"
648430.0,"[648430.0, 770030.0, 704480.0, 632380.0, 637816.0]"
621320.0,"[530180.0, 426370.0, 452120.0, 525690.0, 615780.0]"
703441.0,"[294550.0, 553950.0, 535600.0, 494000.0, 711310.0]"
637736.0,"[759280.0, 682020.0, 703441.0, 517370.0, 444090.0]"
677691.0,"[368150.0, 533180.0, 433745.0, 407920.0, 327000.0]"
702330.0,"[357330.0, 291690.0, 636080.0, 703320.0, 573350.0]"
677690.0,"[332340.0, 693190.0, 509440.0, 688274.0, 532700.0]"
704160.0,"[334490.0, 388280.0, 675940.0, 400560.0, 629650.0]"
705400.0,"[513091.0, 672380.0, 505070.0, 586160.0, 461120.0]"
713280.0,"[718680.0, 587980.0, 554790.0, 342841.0, 265240.0]"
707160.0,"[657423.0, 678480.0, 379568.0, 720720.0, 642730.0]"
685040.0,"[716920.0, 446910.0, 385940.0, 696360.0, 575670.0]"
464360.0,"[726390.0, 731220.0, 517350.0, 674590.0, 358090.0]"
649700.0,"[704190.0, 618630.0, 612160.0, 408660.0, 470770.0]"
694470.0,"[694470.0, 745710.0, 466910.0, 561544.0, 622610.0]"
670410.0,"[357330.0, 291690.0, 636080.0, 703320.0, 573350.0]"
601580.0,"[438900.0, 569244.0, 723500.0, 751831.0, 634180.0]"
691580.0,"[700180.0, 577720.0, 498740.0, 493760.0, 636133.0]"
662200.0,"[662200.0, 357310.0, 703760.0, 741270.0, 591063.0]"
708170.0,"[769030.0, 428840.0, 708780.0, 623090.0, 738050.0]"
357310.0,"[662200.0, 357310.0, 703760.0, 741270.0, 591063.0]"
698830.0,"[662200.0, 357310.0, 703760.0, 741270.0, 591063.0]"
584192.0,"[601980.0, 622810.0, 414260.0, 731020.0, 209801.0]"
704480.0,"[648430.0, 770030.0, 704480.0, 632380.0, 637816.0]"
683770.0,"[498450.0, 592423.0, 203750.0, 726030.0, 202310.0]"
609821.0,"[687610.0, 644960.0, 426690.0, 438180.0, 450095.0]"
622357.0,"[475340.0, 270090.0, 709340.0, 664510.0, 577610.0]"
614570.0,"[42964.0, 582720.0, 321140.0, 19030.0, 371190.0]"
575060.0,"[576130.0, 470750.0, 379270.0, 475550.0, 657470.0]"
676860.0,"[394811.0, 484890.0, 283100.0, 292410.0, 447540.0]"
655340.0,"[691510.0, 448470.0, 531810.0, 678770.0, 576612.0]"
676480.0,"[467260.0, 316442.0, 627450.0, 262750.0, 535741.0]"
707380.0,"[694470.0, 745710.0, 466910.0, 561544.0, 622610.0]"
703760.0,"[662200.0, 357310.0, 703760.0, 741270.0, 591063.0]"
696440.0,"[265970.0, 342796.0, 561990.0, 621880.0, 587790.0]"
574961.0,"[574961.0, 602621.0, 680550.0, 489200.0, 579860.0]"
703500.0,"[672220.0, 674380.0, 592130.0, 688620.0, 492740.0]"
683840.0,"[617860.0, 67000.0, 429310.0, 752060.0, 284200.0]"
556820.0,"[617230.0, 718660.0, 637812.0, 512920.0, 737790.0]"
688870.0,"[563900.0, 665600.0, 705750.0, 439660.0, 470580.0]"
699360.0,"[561120.0, 726630.0, 619430.0, 262690.0, 612150.0]"
697710.0,"[697710.0, 737740.0, 743480.0, 462603.0, 664140.0]"
696000.0,"[642807.0, 711010.0, 720710.0, 399831.0, 400420.0]"
706180.0,"[655180.0, 710550.0, 533960.0, 476930.0, 649431.0]"
570970.0,"[768300.0, 57700.0, 715260.0, 772170.0, 697350.0]"
488999.0,"[527960.0, 452530.0, 485390.0, 586920.0, 736530.0]"
696550.0,"[452320.0, 576530.0, 366630.0, 385160.0, 395470.0]"
715260.0,"[753440.0, 640890.0, 697350.0, 697180.0, 715260.0]"
697350.0,"[753440.0, 640890.0, 697350.0, 697180.0, 715260.0]"
700660.0,"[238303.0, 654050.0, 741420.0, 637752.0, 730220.0]"
640890.0,"[753440.0, 640890.0, 697350.0, 697180.0, 715260.0]"
700780.0,"[712430.0, 537826.0, 333710.0, 540070.0, 483840.0]"
689040.0,"[614230.0, 752230.0, 658160.0, 267772.0, 624620.0]"
695810.0,"[695810.0, 254700.0, 307350.0, 35420.0, 32430.0]"
698620.0,"[692170.0, 551971.0, 544770.0, 504510.0, 754520.0]"
715080.0,"[405730.0, 285462.0, 320820.0, 287330.0, 654610.0]"
662990.0,"[675600.0, 682380.0, 488999.0, 512310.0, 527960.0]"
706320.0,"[679430.0, 403120.0, 258419.0, 416900.0, 524320.0]"
691630.0,"[390380.0, 336250.0, 636080.0, 703320.0, 573350.0]"
698990.0,"[703800.0, 200620.0, 554810.0, 491160.0, 375510.0]"
619430.0,"[619430.0, 262690.0, 726630.0, 699360.0, 532980.0]"
715490.0,"[646661.0, 740630.0, 715490.0, 670630.0, 552990.0]"
702550.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
697000.0,"[429901.0, 394340.0, 377170.0, 301650.0, 586600.0]"
601790.0,"[672800.0, 542450.0, 615410.0, 537265.0, 699820.0]"
709430.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
681630.0,"[676430.0, 734810.0, 365870.0, 325977.0, 359492.0]"
699970.0,"[237950.0, 688890.0, 500280.0, 473610.0, 525188.0]"
706370.0,"[233592.0, 271442.0, 271443.0, 266110.0, 271441.0]"
695670.0,"[567600.0, 467330.0, 356120.0, 372260.0, 393026.0]"
566160.0,"[47894.0, 636400.0, 485980.0, 18070.0, 449120.0]"
709780.0,"[586270.0, 429940.0, 436600.0, 300580.0, 499890.0]"
705750.0,"[705750.0, 563900.0, 688870.0, 439660.0, 367930.0]"
675590.0,"[722680.0, 556780.0, 652610.0, 652840.0, 656620.0]"
691110.0,"[711500.0, 533850.0, 689400.0, 489847.0, 326013.0]"
674520.0,"[351480.0, 487560.0, 739000.0, 379578.0, 667070.0]"
709610.0,"[439530.0, 723760.0, 590205.0, 377870.0, 567030.0]"
714770.0,"[713050.0, 502780.0, 624050.0, 727590.0, 683890.0]"
708300.0,"[732730.0, 671650.0, 614410.0, 507290.0, 268130.0]"
709940.0,"[757230.0, 697960.0, 657431.0, 648730.0, 314210.0]"
713960.0,"[465970.0, 434920.0, 378370.0, 559340.0, 620742.0]"
693020.0,"[687170.0, 271467.0, 456090.0, 482720.0, 347610.0]"
707140.0,"[604070.0, 336300.0, 707140.0, 527401.0, 688250.0]"
611630.0,"[113200.0, 24800.0, 606720.0, 214420.0, 299290.0]"
464740.0,"[753470.0, 646770.0, 345650.0, 707090.0, 650630.0]"
614330.0,"[614370.0, 763530.0, 742540.0, 614330.0, 668210.0]"
668210.0,"[614370.0, 763530.0, 742540.0, 614330.0, 668210.0]"
614370.0,"[614370.0, 763530.0, 742540.0, 614330.0, 668210.0]"
614410.0,"[724340.0, 685120.0, 507290.0, 573490.0, 758650.0]"
614420.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
713290.0,"[371430.0, 432630.0, 422020.0, 755720.0, 436000.0]"
669170.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
580890.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
711320.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
719710.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
689740.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
679990.0,"[596080.0, 770780.0, 774301.0, 753140.0, 653050.0]"
699350.0,"[699350.0, 727290.0, 577405.0, 548410.0, 524850.0]"
700860.0,"[700860.0, 619980.0, 15920.0, 345150.0, 342750.0]"
458680.0,"[523531.0, 601780.0, 287090.0, 523532.0, 462570.0]"
684420.0,"[680370.0, 552950.0, 367140.0, 741320.0, 660860.0]"
268130.0,"[724340.0, 685120.0, 507290.0, 573490.0, 758650.0]"
537020.0,"[754120.0, 766448.0, 666590.0, 656280.0, 766471.0]"
640590.0,"[509682.0, 535730.0, 621520.0, 640590.0, 462770.0]"
720340.0,"[314760.0, 225428.0, 210085.0, 207350.0, 602460.0]"
697680.0,"[359495.0, 350171.0, 482340.0, 427350.0, 679220.0]"
702220.0,"[623262.0, 595010.0, 294100.0, 767260.0, 326039.0]"
697730.0,"[709700.0, 421450.0, 686700.0, 321930.0, 519360.0]"
708940.0,"[699860.0, 708940.0, 623266.0, 676070.0, 626561.0]"
709770.0,"[740080.0, 325790.0, 295207.0, 552670.0, 533550.0]"
710780.0,"[703720.0, 708880.0, 592580.0, 704600.0, 771130.0]"
709340.0,"[664510.0, 270090.0, 390730.0, 764470.0, 573700.0]"
598120.0,"[113200.0, 465292.0, 606720.0, 214420.0, 299290.0]"
717180.0,"[359410.0, 637765.0, 637710.0, 637795.0, 719530.0]"
686900.0,"[686900.0, 443400.0, 745120.0, 647530.0, 404100.0]"
703671.0,"[686900.0, 443400.0, 745120.0, 647530.0, 404100.0]"
614780.0,"[533600.0, 752990.0, 628050.0, 366420.0, 347494.0]"
657050.0,"[615150.0, 342010.0, 201040.0, 636390.0, 711280.0]"
711580.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
642390.0,"[642390.0, 573546.0, 366290.0, 540100.0, 581220.0]"
694800.0,"[694800.0, 329610.0, 679690.0, 422220.0, 434680.0]"
622470.0,"[533780.0, 604200.0, 297760.0, 264840.0, 647310.0]"
713590.0,"[364180.0, 726650.0, 637775.0, 683630.0, 773280.0]"
709250.0,"[408110.0, 613700.0, 442760.0, 578850.0, 427677.0]"
658260.0,"[711739.0, 749290.0, 713570.0, 717960.0, 767230.0]"
688650.0,"[700830.0, 645760.0, 553270.0, 744590.0, 613400.0]"
657430.0,"[491401.0, 542650.0, 409111.0, 288060.0, 753670.0]"
657431.0,"[648730.0, 709940.0, 757230.0, 697960.0, 670700.0]"
718800.0,"[645780.0, 387080.0, 401631.0, 569500.0, 541680.0]"
721620.0,"[304330.0, 552550.0, 614550.0, 696400.0, 286636.0]"
598840.0,"[417980.0, 602510.0, 547140.0, 522030.0, 470000.0]"
464060.0,"[582980.0, 626370.0, 737870.0, 584141.0, 590237.0]"
711190.0,"[469050.0, 697930.0, 756070.0, 422160.0, 726500.0]"
688460.0,"[737930.0, 541660.0, 757900.0, 338590.0, 541680.0]"
477910.0,"[416260.0, 684750.0, 656060.0, 541690.0, 583360.0]"
688970.0,"[649900.0, 621610.0, 533552.0, 247306.0, 707110.0]"
688980.0,"[498850.0, 698240.0, 426927.0, 486120.0, 622690.0]"
476670.0,"[619730.0, 762770.0, 715090.0, 597840.0, 675560.0]"
675560.0,"[619730.0, 762770.0, 715090.0, 597840.0, 675560.0]"
600430.0,"[395940.0, 627370.0, 370480.0, 485730.0, 600430.0]"
715090.0,"[619730.0, 762770.0, 715090.0, 597840.0, 675560.0]"
692270.0,"[711630.0, 605956.0, 435370.0, 546860.0, 740470.0]"
481190.0,"[754530.0, 427005.0, 512311.0, 726520.0, 614910.0]"
711630.0,"[605956.0, 617930.0, 694080.0, 450480.0, 373020.0]"
684760.0,"[612340.0, 687510.0, 492943.0, 492944.0, 466544.0]"
720100.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
697610.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
723040.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
720530.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
683900.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
677020.0,"[553020.0, 622350.0, 513119.0, 722760.0, 728000.0]"
721760.0,"[553020.0, 622350.0, 513119.0, 722760.0, 728000.0]"
629690.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
673610.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
674940.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
697490.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
726050.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
723170.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
625580.0,"[687000.0, 698810.0, 756420.0, 701840.0, 700930.0]"
688570.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
707410.0,"[340200.0, 601270.0, 509739.0, 585620.0, 402430.0]"
708830.0,"[343961.0, 461380.0, 559970.0, 369800.0, 391433.0]"
722600.0,"[688250.0, 299260.0, 664630.0, 538090.0, 602813.0]"
671260.0,"[711739.0, 749290.0, 713570.0, 717960.0, 767230.0]"
715770.0,"[688520.0, 743280.0, 724060.0, 541410.0, 694130.0]"
622610.0,"[580660.0, 650235.0, 268130.0, 507290.0, 756722.0]"
713080.0,"[700780.0, 712430.0, 537826.0, 333710.0, 540070.0]"
713520.0,"[746180.0, 731880.0, 737320.0, 703460.0, 434930.0]"
713780.0,"[571170.0, 35070.0, 354930.0, 261401.0, 730510.0]"
715060.0,"[703460.0, 434930.0, 731880.0, 737320.0, 436610.0]"
677310.0,"[359280.0, 727560.0, 289070.0, 719530.0, 377460.0]"
629520.0,"[463799.0, 652000.0, 658384.0, 582071.0, 384120.0]"
713530.0,"[717200.0, 514650.0, 395050.0, 530597.0, 472680.0]"
681900.0,"[726660.0, 765320.0, 770380.0, 605050.0, 489930.0]"
685700.0,"[526001.0, 653950.0, 729780.0, 492983.0, 384960.0]"
346760.0,"[39630.0, 274480.0, 252570.0, 710970.0, 688690.0]"
681190.0,"[494074.0, 675810.0, 514580.0, 753380.0, 763210.0]"
696140.0,"[39630.0, 274480.0, 252570.0, 710970.0, 688690.0]"
691850.0,"[691850.0, 437930.0, 384560.0, 369640.0, 304520.0]"
727050.0,"[716940.0, 426170.0, 553350.0, 459140.0, 432130.0]"
686940.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
695740.0,"[297290.0, 639450.0, 709820.0, 247298.0, 367640.0]"
709500.0,"[357660.0, 249630.0, 379290.0, 352440.0, 427640.0]"
695741.0,"[629360.0, 475550.0, 298610.0, 654260.0, 390730.0]"
718140.0,"[348090.0, 383050.0, 499340.0, 408220.0, 409201.0]"
619670.0,"[528058.0, 345540.0, 620260.0, 527080.0, 656660.0]"
637749.0,"[550740.0, 554200.0, 395620.0, 731670.0, 543260.0]"
637750.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
712630.0,"[655180.0, 710550.0, 533960.0, 476930.0, 649431.0]"
637752.0,"[238303.0, 654050.0, 741420.0, 670210.0, 730220.0]"
654050.0,"[238303.0, 741420.0, 637752.0, 670210.0, 712390.0]"
637751.0,"[690060.0, 391240.0, 706700.0, 713800.0, 637751.0]"
683210.0,"[599400.0, 742690.0, 264804.0, 758990.0, 719370.0]"
635790.0,"[635790.0, 502970.0, 656450.0, 718350.0, 604210.0]"
696540.0,"[406170.0, 345670.0, 430230.0, 418180.0, 518740.0]"
622358.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
710310.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
712070.0,"[333800.0, 591960.0, 377730.0, 362100.0, 675460.0]"
605940.0,"[568630.0, 713380.0, 325790.0, 709770.0, 655630.0]"
714640.0,"[602811.0, 711580.0, 672030.0, 376944.0, 679340.0]"
713800.0,"[690060.0, 391240.0, 706700.0, 713800.0, 637751.0]"
727870.0,"[528730.0, 727870.0, 642560.0, 502842.0, 520910.0]"
706700.0,"[690060.0, 391240.0, 706700.0, 713800.0, 637751.0]"
391240.0,"[690060.0, 391240.0, 706700.0, 713800.0, 637751.0]"
690060.0,"[690060.0, 391240.0, 706700.0, 713800.0, 637751.0]"
654700.0,"[654700.0, 271414.0, 766520.0, 438062.0, 401390.0]"
656530.0,"[605480.0, 299600.0, 658381.0, 511120.0, 458445.0]"
583590.0,"[320351.0, 427700.0, 435450.0, 374670.0, 623266.0]"
712210.0,"[437580.0, 711460.0, 770590.0, 732090.0, 502380.0]"
675350.0,"[640520.0, 444250.0, 289023.0, 682390.0, 392970.0]"
729250.0,"[775460.0, 485390.0, 770450.0, 489140.0, 674590.0]"
629400.0,"[700010.0, 602430.0, 696570.0, 763230.0, 350230.0]"
684300.0,"[637746.0, 727640.0, 671370.0, 452522.0, 708610.0]"
718970.0,"[334210.0, 498020.0, 551260.0, 502980.0, 350110.0]"
718330.0,"[600210.0, 576700.0, 703870.0, 575830.0, 492979.0]"
670560.0,"[505640.0, 739210.0, 335200.0, 390394.0, 233150.0]"
718830.0,"[501650.0, 605321.0, 341750.0, 210945.0, 643810.0]"
718490.0,"[767120.0, 589190.0, 398917.0, 538831.0, 478050.0]"
723940.0,"[491220.0, 535180.0, 459410.0, 723940.0, 691310.0]"
699600.0,"[670340.0, 414260.0, 468727.0, 422191.0, 564770.0]"
665500.0,"[415440.0, 570300.0, 457192.0, 584700.0, 568200.0]"
724280.0,"[569692.0, 607670.0, 619720.0, 568840.0, 702980.0]"
727810.0,"[569692.0, 607670.0, 619720.0, 568840.0, 702980.0]"
702980.0,"[569692.0, 607670.0, 619720.0, 568840.0, 702980.0]"
614090.0,"[536547.0, 614090.0, 516560.0, 517340.0, 572840.0]"
712400.0,"[761440.0, 661600.0, 630290.0, 529000.0, 455221.0]"
728640.0,"[637754.0, 751840.0, 632730.0, 637756.0, 666250.0]"
637754.0,"[637754.0, 751840.0, 632730.0, 637756.0, 666250.0]"
637755.0,"[704380.0, 686280.0, 675460.0, 287120.0, 275350.0]"
637756.0,"[637754.0, 751840.0, 632730.0, 637756.0, 666250.0]"
731810.0,"[357110.0, 360380.0, 260550.0, 498811.0, 487380.0]"
732180.0,"[718420.0, 650234.0, 693629.0, 319011.0, 465710.0]"
715510.0,"[605958.0, 605954.0, 474810.0, 485840.0, 684420.0]"
551060.0,"[450260.0, 619870.0, 469710.0, 486970.0, 590219.0]"
732220.0,"[452110.0, 574630.0, 706980.0, 710250.0, 562490.0]"
709470.0,"[460910.0, 434942.0, 468040.0, 758380.0, 341780.0]"
642280.0,"[676480.0, 412980.0, 635850.0, 314660.0, 382750.0]"
659870.0,"[319011.0, 438950.0, 629620.0, 268910.0, 695950.0]"
695630.0,"[757690.0, 509620.0, 630830.0, 668520.0, 695190.0]"
688620.0,"[473690.0, 649810.0, 588080.0, 418910.0, 425580.0]"
602430.0,"[709700.0, 421450.0, 686700.0, 321930.0, 519360.0]"
655370.0,"[655370.0, 741670.0, 342795.0, 593410.0, 703050.0]"
